,CCN,AverageAge,PctgAge18,PctgAge18t64,PctgAge64,PctgBlack,PctgHispanic,PctgFemale,Network,Name,City,StateCode,PctgCalciumUncorrected102,AvgCalciumUncorrected,AvgSerumPhosphorous,PctgSerumPhosphorous70,PctgFistula,PctgCatheterOnly90,TotalPatients,PctgMedicare,PctgMedicarePending,PctgNonMedicare,ComplianceStatus,ProfitStatus,ChainOwner,EveningShift,DialyzerReuse,TotalStations,TotalStaff,SRR,PctgFluVaccine,AvgHemoglobin,PctgHemoglobin10,PctgHemoglobin10t11,PctgHemoglobin11t12,PctgHemoglobin12,PctgESAPrescribed,AvgUFR,PctgUFRLE13,PctgUFRGT13,AvgKtV,PctgKtV12,PctgKtV12t18,PctgKtV18,PctgKtVOther,ZipCode,PctgBlackACS,PctgHispanicACS,UnemploymentRate,PctgFamilyBelowFPL,PctgPoorEnglish,HospitalAffiliation,State,Region,Division,Urbanicity,Urbanicity2,YearsInOps
41,12548,60.28125,0,56.25,43.75,50,0,53.125,8,FAYETTE DIALYSIS,FAYETTE,AL,0.854700855,8.663218391,5.840848806,25.78947368,62.36842105,8.684210526,50,82.85714286,0,17.14285714,Compliant,For Profit,Other Chains,No Evening Shift,Dialyzer Reuse,10,7,0.941453845,80.76923077,10.62369942,23.07692308,37.03703704,29.62962963,8.831908832,86.03988604,10.02717449,63.81766382,21.93732194,1.424720497,1.474926254,89.38053097,4.12979351,5.014749263,35555,19.7,1.4,3.9,12.9,0,Non-Hospital Facilities,Alabama,South,East South Central,Small Town,Rural,23.13531421
42,12549,65.30769231,0,46.15384615,53.84615385,76.92307692,3.846153846,46.15384615,8,BIO-MEDICAL APPLICATIONS OF ALABAMA INC.,BREWTON,AL,0.296735905,8.703738318,5.118731118,9.798270893,44.09221902,24.2074928,40,51.61290323,0,48.38709677,Compliant,For Profit,FMC,No Evening Shift,Dialyzer Reuse,14,8,1.245618893,72.72727273,10.70462963,20.47477745,38.27893175,29.08011869,8.308605341,74.18397626,9.390662843,78.04154303,15.13353116,1.752816456,0.303951368,46.2006079,49.54407295,3.951367781,36426,29.1,2,8.6,18.4,0.5,Non-Hospital Facilities,Alabama,South,East South Central,Small Town,Rural,22.79307583
43,12551,64.47272727,0,50.90909091,49.09090909,65.45454546,0,54.54545455,8,SHEFFIELD DIALYSIS,SHEFFIELD,AL,3.703703704,8.855274889,5.309352518,12.91248207,67.71879484,3.156384505,75,89.65517241,0,10.34482759,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,12,12,0.453439434,88.88888889,10.78172363,20.74074074,40.88888889,26.51851852,11.55555556,86.37037037,6.830217517,85.18518519,8,1.502488756,1.793721973,90.58295964,7.324364724,0.298953662,35660,21.1,3,3.8,21.8,0.7,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,21.9990828
44,12552,60.78787879,0,54.54545455,45.45454546,81.81818182,1.515151515,37.87878788,8,BIO-MEDICAL APPLICATIONS OF ALABAMA INC,MOBILE,AL,0.137362637,8.969421488,4.787962963,6.851119895,59.15678524,5.928853755,97,61.03896104,0,38.96103896,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,25,20,0.329533465,72,11.10344353,17.44505495,26.23626374,35.43956044,20.6043956,59.2032967,5.648171265,92.9945055,2.472527473,1.855685131,0.433526012,46.0982659,52.60115607,0.867052023,36604,44.9,2.1,5.2,12.1,0.9,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,21.97444164
45,12553,56.80769231,0,65.38461539,34.61538462,53.84615385,0,42.30769231,8,PCD ELMORE COUNTY,WETUMPKA,AL,1.683501683,8.469964664,5.314915254,12.4600639,65.17571885,7.348242812,47,71.42857143,0,28.57142857,Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,10,8,1.54029191,70.58823529,10.67385159,20.53872054,32.65993266,35.01683502,7.070707071,85.85858586,7.287459974,76.43097643,10.43771044,1.500938776,0.766283525,80.84291188,12.2605364,6.130268199,36092,21.3,1.1,7.9,11.7,0.4,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,21.9196835
46,12556,67.07692308,0,26.92307692,73.07692308,34.61538462,0,53.84615385,8,NNA OF ALABAMA INC,PELL CITY,AL,0.882352941,9.132926829,5.094236311,10.58495822,49.02506964,16.99164345,51,46.66666667,0,53.33333333,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,13,7,0.81585015,73.91304348,10.64804805,26.17647059,30.29411765,27.64705882,13.82352941,63.52941177,7.415616185,85,8.529411765,1.648184818,2.8125,60.625,31.25,5.3125,35125,8.9,0.8,4.8,13.8,0,Non-Hospital Facilities,Alabama,South,East South Central,Micropolitan,Rural,21.58565884
47,12557,57.85185185,0,57.40740741,42.59259259,83.33333333,1.851851852,44.44444444,8,PCD EAST MONTGOMERY,MONTGOMERY,AL,0.891530461,8.766969697,5.233284242,12.93103448,41.09195402,3.591954023,79,72.88135593,0,27.11864407,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,13,12,1.023099131,86.48648649,10.61808511,24.07132244,33.58098068,29.27191679,10.84695394,86.47845468,6.479648592,90.93610698,3.863298663,1.539464567,1.393188855,82.97213622,13.93188855,1.702786378,36117,46.2,1.6,3.1,8.8,3.1,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,21.58565884
48,12558,62.66935484,0,55.64516129,44.35483871,48.38709677,4.838709677,46.77419355,8,DCI DECATUR,DECATUR,AL,5.251798561,9.056222548,6.019163293,24.68480425,56.40345056,14.99668215,201,82.73381295,0,17.26618705,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,24,20,0.833881177,70.87378641,10.71903368,19.85611511,38.92086331,29.92805755,9.568345324,91.43884892,8.022733257,81.29496403,12.8057554,1.662330827,10.10401189,56.68647846,32.02080238,1.188707281,35601,26.4,18.1,5.5,25.3,9.2,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,21.6075621
50,12560,69.92307692,0,15.38461539,84.61538462,15.38461539,0,61.53846154,8,FMC HAMILTON,HAMILTON,AL,4.666666667,8.712080537,5.327096774,14.1025641,91.02564103,7.051282051,20,60,0,40,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,7,6,0.711348518,100,10.90671141,23.33333333,28.66666667,23.33333333,24,44,8.575668527,80.66666667,12.66666667,1.681756757,0.666666667,66.66666667,31.33333333,1.333333333,35570,4.7,4.9,3.9,12,1.7,Non-Hospital Facilities,Alabama,South,East South Central,Small Town,Rural,21.05724279
51,12561,63.90196078,0,50.98039216,49.01960784,3.921568628,0,43.1372549,8,FMC LAKEVIEW,GUNTERSVILLE,AL,0.295857988,9.048281016,5.779271709,20.82191781,62.46575343,9.589041096,111,55.55555556,0,44.44444444,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,17,13,0.889860769,78.37837838,10.9319403,17.89940828,30.76923077,38.46153846,11.98224852,73.81656805,7.188581097,89.9408284,7.24852071,1.725152979,0,63.85350319,35.03184713,1.114649682,35976,6.1,1.7,4.1,10,2.9,Non-Hospital Facilities,Alabama,South,East South Central,Micropolitan,Rural,21.06819442
52,12562,59.41935484,0,70.96774194,29.03225807,54.83870968,0,54.83870968,8,DCI PELL CITY,PELL CITY,AL,1.333333333,8.924594595,5.52556962,17.5,72.75,0.75,47,90.625,0,9.375,Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,15,6,0.55505287,85,11.06415094,10.66666667,37.33333333,36.8,14.13333333,88.8,7.731158003,87.73333333,9.866666667,1.544891892,2.4,88.26666667,8,1.333333333,35125,8.9,0.8,4.8,13.8,0,Non-Hospital Facilities,Alabama,South,East South Central,Micropolitan,Rural,21.05176698
53,12563,65.28571429,0,45.71428571,54.28571429,1.428571429,1.428571429,35.71428571,8,DCI CULLMAN,CULLMAN,AL,3.980099503,9.052428394,5.823482245,20.8428246,60.70615034,14.12300683,110,78.20512821,3.846153846,17.94871795,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,16,15,0.867725892,77.5862069,11.02559301,11.06965174,40.54726368,33.08457711,14.92537313,87.56218906,7.98192299,81.09452736,14.05472637,1.77661597,3.539823009,52.71807838,43.48925411,0.252844501,35055,1,7.8,2.9,12.9,3.5,Non-Hospital Facilities,Alabama,South,East South Central,Micropolitan,Rural,20.99153302
54,12565,63.15789474,0,47.36842105,52.63157895,52.63157895,0,52.63157895,8,SOUTH BALDWIN DIALYSIS CENTER,FOLEY,AL,1.742160279,8.9725,5.586938775,14.90066225,30.46357616,7.284768212,34,54.54545455,0,45.45454546,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,13,9,0.75207018,66.66666667,10.68166667,23.69337979,26.82926829,23.34494774,9.756097561,73.17073171,7.601734704,68.64111498,8.013937282,1.489956897,3.488372093,76.74418605,9.689922481,10.07751938,36535,11.9,6.5,4.2,12.5,2.8,Non-Hospital Facilities,Alabama,South,East South Central,Micropolitan,Rural,20.7478593
55,12566,62.71052632,0,60.52631579,39.47368421,50,2.631578947,42.10526316,8,FMC SYLACAUGA,SYLACAUGA,AL,2.754820937,9.126256983,5.64119171,16.28498728,58.2697201,13.48600509,54,40.47619048,0,59.52380952,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,12,8,1.074381171,76.92307692,10.74238227,29.47658402,30.02754821,24.51790634,15.42699725,67.21763085,8.418870316,81.26721763,12.39669422,1.728504399,1.142857143,56.57142857,39.71428571,2.571428571,35150,32.9,3.8,6.7,21.3,0.6,Non-Hospital Facilities,Alabama,South,East South Central,Micropolitan,Rural,20.46037906
56,12568,61.18,0,56,44,52,4,50,8,FMC PARKWAY,HUNTSVILLE,AL,2.508361204,9.150537634,5.512289562,15.84786054,70.04754358,7.923930269,79,58.18181818,0,41.81818182,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,15,10,1.166488957,76.92307692,10.93373702,17.39130435,28.26086957,38.1270903,12.87625418,71.90635452,8.659205487,80.93645485,13.21070234,1.877261484,0.342465753,30.30821918,66.26712329,3.082191781,35801,11.8,2.2,3.3,8,0.8,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,20.32622162
57,12570,55.85714286,0,67.85714286,32.14285714,78.57142857,0,41.07142857,8,NORTHPORT DIALYSIS,NORTHPORT,AL,0.882352941,8.88351145,5.547598253,17.45810056,48.60335196,10.89385475,98,85.9375,0,14.0625,Compliant,For Profit,Other Chains,Evening Shift,No Dialyzer Reuse,14,9,1.500019228,75,10.52607362,26.17647059,37.5,22.20588235,10,84.55882353,8.493164875,64.41176471,13.38235294,1.417319422,3.260869565,85.86956522,7.608695652,3.260869565,35476,45.1,2.7,4.9,25.5,1.6,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,20.07707208
58,12571,59,0,62.06896552,37.93103448,89.65517241,0,48.27586207,8,DCI GEORGIANA,GEORGIANA,AL,1.101928375,8.914917127,5.417204301,18.44919786,50,2.406417112,39,93.5483871,0,6.451612903,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,10,9,0.430026915,76,11.29447514,4.407713499,33.05785124,46.83195592,15.42699725,85.95041322,8.413322721,87.32782369,10.19283747,1.79718232,1.928374656,53.44352617,44.35261708,0.275482094,36033,43.2,0.8,4.7,18.7,0.8,Non-Hospital Facilities,Alabama,South,East South Central,Rural Area,Rural,20.00041069
59,12572,57.8630137,0,60.2739726,39.7260274,76.71232877,1.369863014,43.83561644,8,FMC CAMELLIA,GREENVILLE,AL,1.542111507,8.851442308,5.22974537,13.63115693,50.6373117,12.86210892,98,78.37837838,0,21.62162162,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,21,14,0.649151597,83.33333333,10.90335329,19.6915777,28.113879,34.28232503,16.96322657,62.63345196,8.312330247,83.43337335,10.80432173,1.65279597,1.882057716,70.26348808,27.47804266,0.376411543,36037,46.8,1.6,5.6,21.8,1.7,Non-Hospital Facilities,Alabama,South,East South Central,Small Town,Rural,19.88268068
60,12573,70.38095238,0,33.33333333,66.66666667,57.14285714,0,59.52380952,8,DCI BIRMINGHAM,BIRMINGHAM,AL,3.624733476,9.068534483,5.45030303,13.8,60.2,1,60,97.82608696,0,2.173913044,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,16,9,0.691971435,77.41935484,10.8716129,16.20469083,35.60767591,35.60767591,11.72707889,95.94882729,9.515839046,73.13432836,19.82942431,1.536921348,0.892857143,90.625,7.8125,0.669642857,35206,71.8,2.6,5.1,28.5,1.5,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,19.03666742
61,12574,64.07407407,0,51.85185185,48.14814815,77.77777778,0,37.03703704,8,FMC CHAMBERS,LAFAYETTE,AL,3.003003003,9.051875,5.14457478,10.72463768,90.72463768,2.31884058,40,64.28571429,0,35.71428571,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,10,5,0.17212686,80,10.7918429,24.62462463,29.42942943,28.22822823,17.11711712,58.55855856,8.168008567,83.18318318,11.11111111,1.741104295,1.801801802,53.75375375,42.34234234,2.102102102,36862,54.7,0.7,3.6,13.2,0,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,19.55960766
62,12575,63.8490566,0,54.71698113,45.28301887,16.98113208,0,35.8490566,8,RCG WALKER,JASPER,AL,1.655629139,9.084,5.679055118,20.12480499,49.76599064,9.516380655,82,61.11111111,0,38.88888889,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,22,13,1.276402308,69.23076923,10.58327815,28.14569536,34.27152318,27.48344371,10.09933775,73.8410596,7.915148285,87.74834437,8.443708609,1.628155668,0.996677741,70.93023256,26.24584718,1.827242525,35504,2.5,2.2,3.6,15.5,1.1,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,18.97917137
63,12576,56.70454546,0,73.86363636,26.13636364,90.90909091,1.136363636,46.59090909,8,DCI MONTGOMERY,MONTGOMERY,AL,2.325581395,9.097898758,5.314221422,11.41352063,37.8296146,19.77687627,126,86.66666667,2.222222222,11.11111111,Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,24,21,0.806182957,66.12903226,11.02983794,19.62790698,30.04651163,29.76744186,18.13953488,79.06976744,8.213384359,81.01952278,10.62906725,1.752738636,4.793756968,58.30546265,35.00557414,1.895206243,36104,79.5,1,5.7,42.6,0.2,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,18.57396114
64,12578,60.29787234,0,63.82978723,36.17021277,93.61702128,0,63.82978723,8,RCG SOUTHSIDE,BIRMINGHAM,AL,2.181818182,9.125645756,5.10335097,9.532062392,47.48700173,5.372616984,75,66.66666667,0,33.33333333,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,16,14,0.820282945,61.11111111,10.84098361,21.45454546,30,33.27272727,15.09090909,69.81818182,6.20658278,90.36363636,2.727272727,1.705502846,3.825136612,47.72313297,44.44444444,4.007285975,35205,32.1,10.1,5.5,30.6,6.9,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,18.53836834
65,12579,61.72972973,0,60.81081081,39.18918919,77.02702703,0,48.64864865,8,FMC DAUPHIN ISLAND PKWY,MOBILE,AL,0.117924528,8.943571429,5.32043628,14.30192963,58.79682179,8.853575482,103,72,1.333333333,26.66666667,Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,20,17,0.729870552,86.95652174,10.95726191,19.22169811,29.95283019,33.25471698,16.62735849,63.67924528,6.981134469,92.21698113,4.481132076,1.728829268,0.963855422,57.8313253,40,1.204819277,36605,68.7,1.6,8,32.5,1.3,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,18.4836102
66,12580,59.26190476,0,66.66666667,33.33333333,88.0952381,0,50,8,FMC THOMASVILLE,THOMASVILLE,AL,0.838574423,8.729637527,5.175506073,11.72962227,46.2184874,6.722689076,63,75,0,25,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,20,11,1.026459505,87.09677419,10.82405063,25.99580713,28.721174,24.9475891,19.70649895,62.68343816,6.533869484,89.40397351,4.635761589,1.692775229,0,63.39285714,33.92857143,2.678571429,36784,42.4,0.2,5.2,11,0.6,Non-Hospital Facilities,Alabama,South,East South Central,Small Town,Rural,18.29469462
67,12582,59.51724138,0,58.62068966,41.37931035,79.31034483,0,41.37931035,8,FMC WILCOX,CAMDEN,AL,0.302114804,8.823197492,5.300906344,15.45189504,58.01749271,2.915451895,40,65.625,0,34.375,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,10,7,0.985541017,69.23076923,10.88746082,18.12688822,28.70090634,38.67069486,10.87613293,70.39274925,8.534656755,81.26888218,11.17824773,1.704805195,0,62.45954693,37.21682848,0.323624596,36726,68.4,0,8.2,22.4,0,Non-Hospital Facilities,Alabama,South,East South Central,Rural Area,Rural,18.15779927
68,12583,57,0,75.92592593,24.07407407,83.33333333,1.851851852,48.14814815,8,BESSEMER DIALYSIS,BESSEMER,AL,1.125401929,8.597713098,5.309543569,10.90342679,33.64485981,7.788161994,72,71.15384615,0,28.84615385,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,16,14,0.461478052,93.5483871,10.23360996,28.77813505,29.42122187,14.46945338,4.823151125,69.2926045,7.372328864,67.36334405,6.752411576,1.685526839,0.371747212,72.11895911,21.00371747,6.505576208,35020,73,6.2,8.5,27.4,3.6,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,18.41790044
69,12585,56.57894737,0,68.42105263,31.57894737,100,0,43.42105263,8,ENSLEY DIALYSIS,BIRMINGHAM,AL,1.279069767,8.897515528,5.794364508,21.50055991,45.1287794,7.390817469,110,72.61904762,0,27.38095238,Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,24,17,0.784843612,64.40677966,10.40310945,28.8372093,31.1627907,27.44186047,6.046511628,85.81395349,9.051231976,74.53488372,14.65116279,1.495135803,0.826446281,86.65879575,8.146399056,4.368358914,35218,89.5,2.3,11.1,34.3,1.1,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,18.41790044
70,12588,59.58823529,0,58.82352941,41.17647059,82.35294118,0,52.94117647,8,SYLACAUGA DIALYSIS,SYLACAUGA,AL,7.166123779,8.732289951,5.720785597,20.96774194,60.54158607,10.63829787,74,88.67924528,0,11.32075472,Not Compliant,For Profit,Other Chains,No Evening Shift,Dialyzer Reuse,18,12,0.888757845,86.66666667,10.97651888,16.93811075,26.38436482,40.71661238,15.14657981,85.66775244,7.743162593,89.17835671,7.414829659,1.578280922,2.494802495,77.96257796,18.71101871,0.831600832,35150,32.9,3.8,6.7,21.3,0.6,Non-Hospital Facilities,Alabama,South,East South Central,Micropolitan,Rural,18.41790044
71,12589,56.2371134,0,77.31958763,22.68041237,96.9072165,0,40.20618557,8,BIRMINGHAM NORTH DIALYSIS,BIRMINGHAM,AL,1.816530427,8.759981685,5.365182547,17.56398941,52.51544572,6.266548985,125,68.93203884,0.970873786,30.09708738,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,24,13,0.593091237,78.46153846,10.61294766,24.52316076,32.78837421,32.15258856,9.44595822,91.55313352,7.749475147,84.92279746,9.173478656,1.543378378,0.712830957,83.91038697,13.3401222,2.036659878,35207,92.8,1.9,8.8,40.5,0.6,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,18.41790044
72,12590,64.48484849,0,54.54545455,45.45454546,36.36363636,0,42.42424242,8,DCI MOULTON,MOULTON,AL,6.722689076,9.166101695,6.052631579,26.04166667,68.22916667,11.19791667,56,89.18918919,2.702702703,8.108108108,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,12,7,1.404203227,55.17241379,10.85734463,18.48739496,35.57422969,33.61344538,11.48459384,88.79551821,7.967925449,78.99159664,14.84593838,1.559683908,11.11111111,62.39316239,25.64102564,0.854700855,35650,5.1,0.1,3.8,15,0.1,Non-Hospital Facilities,Alabama,South,East South Central,Small Town,Rural,17.79639555
73,12591,61.67924528,0,52.83018868,47.16981132,35.8490566,7.547169811,37.73584906,8,FMC SHELBY,ALABASTER,AL,1.03626943,8.794784173,5.161734694,11.8699187,52.68292683,13.82113821,72,57.69230769,1.923076923,40.38461539,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,12,14,0.98300464,88.57142857,10.5440708,29.18825561,29.8791019,27.4611399,11.05354059,74.26597582,8.757547614,76.33851468,16.23488774,1.747069597,1.420959147,55.06216696,40.4973357,3.019538188,35007,12.1,11.4,3.1,9.6,6.4,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,17.73342368
74,12592,54.73684211,0,73.68421053,26.31578947,89.47368421,3.50877193,36.84210526,8,BIRMINGHAM CENTRAL DIALYSIS,BIRMINGHAM,AL,1.483679525,8.654714065,5.539730135,17.18309859,36.33802817,17.32394366,98,67.1641791,0,32.8358209,Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,32,10,1.25811881,65.90909091,10.31807044,32.78931751,35.45994065,23.7388724,4.896142433,93.32344214,7.092159337,86.49851632,6.231454006,1.448151002,4.197901049,86.20689655,6.896551724,2.698650675,35233,26.9,0.4,2.8,4.4,7.9,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,18.41790044
75,12593,61.14634146,0,51.2195122,48.78048781,53.65853659,0,60.97560976,8,FMC ODYSSEY DIALYSIS,MADISON,AL,2.547770701,9.241517857,5.560470085,17.87148594,56.42570281,10.44176707,75,51.11111111,0,48.88888889,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,15,9,1.2051378,75,10.7421978,27.38853503,28.23779193,24.41613588,16.56050955,64.96815287,7.170560794,84.50106157,5.095541401,1.773243902,2.277904328,46.46924829,44.64692483,6.605922551,35758,15,5,3.6,5.4,3.4,Non-Hospital Facilities,Alabama,South,East South Central,Metropolitan,Urban,17.6595002
76,12594,60.09090909,0,54.54545455,45.45454546,4.545454546,25,45.45454546,8,BOAZ DIALYSIS,BOAZ,AL,2.094240838,8.873417722,5.673982301,17.31748727,73.38983051,4.576271186,71,74,0,26,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,12,10,1.112570245,76.47058824,10.82888087,17.45200698,34.90401396,33.68237347,10.64572426,76.96335079,8.060012124,71.20418848,10.29668412,1.554697248,0.723327306,81.19349005,16.63652803,1.446654611,35957,1.3,22.3,3.8,16.5,10.7,Non-Hospital Facilities,Alabama,South,East South Central,Micropolitan,Rural,17.5061774
77,12595,64.21818182,0,54.54545455,45.45454546,5.454545455,14.54545455,40,8,RCG FORT PAYNE,FORT PAYNE,AL,2.823920266,9.204584041,4.668717949,5.518394649,58.6919105,3.614457831,78,70.68965517,0,29.31034483,Not Compliant,For Profit,Other Chains,Evening Shift,No Dialyzer Reuse,24,14,0.443078726,86.36363636,10.98658744,19.26910299,31.89368771,28.90365449,17.77408638,60.63122924,7.53087322,91.80327869,4.553734062,2.0686,4.474708171,16.14785992,76.6536965,2.723735409,35968,0.9,4.2,2.5,6.9,2.2,Non-Hospital Facilities,Alabama,South,East South Central,Small Town,Rural,17.67045182
